timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-02T18:39:07.271391,1,1,307.3333333333333,320.6666666666667,0.000000,0.000000,0.000000,0.000000
2025-09-02T18:39:08.136160,2,1,280.6666666666667,306.3333333333333,30.274669,41.000000,-26.666667,-14.333333
2025-09-02T18:39:08.996959,3,1,275.3333333333333,291.3333333333333,43.410188,61.333333,-32.000000,-29.333333
2025-09-02T18:39:09.860344,4,1,275.3333333333333,288.0,45.728668,64.666667,-32.000000,-32.666667
2025-09-02T18:39:10.726935,5,1,271.6666666666667,275.3333333333333,57.682079,81.000000,-35.666667,-45.333333
2025-09-02T18:39:11.585985,6,1,259.0,267.0,72.223419,102.000000,-48.333333,-53.666667
2025-09-02T18:39:12.446490,7,1,251.33333333333334,251.33333333333334,89.124133,125.333333,-56.000000,-69.333333
2025-09-02T18:39:13.307261,8,1,251.33333333333334,242.66666666666666,96.020831,134.000000,-56.000000,-78.000000
2025-09-02T18:39:14.169412,9,1,247.33333333333334,230.0,108.721867,150.666667,-60.000000,-90.666667
2025-09-02T18:39:15.032460,10,1,243.66666666666666,224.0,115.749250,160.333333,-63.666667,-96.666667
