timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-02T18:23:53.124662,1,1,327.0,183.0,0.000000,0.000000,0.000000,0.000000
2025-09-02T18:23:53.986288,2,1,324.0,182.0,3.162278,4.000000,-3.000000,-1.000000
2025-09-02T18:23:54.847831,3,1,321.6666666666667,180.66666666666666,5.821416,7.666667,-5.333333,-2.333333
2025-09-02T18:23:55.710319,4,1,319.0,180.0,8.544004,11.000000,-8.000000,-3.000000
2025-09-02T18:23:56.569777,5,1,316.0,180.0,11.401754,14.000000,-11.000000,-3.000000
2025-09-02T18:23:57.432541,6,1,315.0,178.66666666666666,12.758439,16.333333,-12.000000,-4.333333
2025-09-02T18:23:58.296304,7,1,311.6666666666667,176.66666666666666,16.589823,21.666667,-15.333333,-6.333333
2025-09-02T18:23:59.161881,8,1,310.0,176.0,18.384776,24.000000,-17.000000,-7.000000
2025-09-02T18:24:00.023717,9,1,308.6666666666667,172.66666666666666,21.044925,28.666667,-18.333333,-10.333333
2025-09-02T18:24:00.884464,10,1,308.0,171.0,22.472205,31.000000,-19.000000,-12.000000
