timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-02T18:22:00.786439,1,1,327.3333333333333,151.0,0.000000,0.000000,0.000000,0.000000
2025-09-02T18:22:01.651707,2,1,326.3333333333333,149.66666666666666,1.666667,2.333333,-1.000000,-1.333333
2025-09-02T18:22:02.512539,3,1,323.3333333333333,146.33333333333334,6.146363,8.666667,-4.000000,-4.666667
2025-09-02T18:22:03.376272,4,1,320.6666666666667,143.33333333333334,10.159834,14.333333,-6.666667,-7.666667
2025-09-02T18:22:04.238862,5,1,316.0,141.66666666666666,14.681810,20.666667,-11.333333,-9.333333
2025-09-02T18:22:05.102597,6,1,313.3333333333333,139.0,18.439089,26.000000,-14.000000,-12.000000
2025-09-02T18:22:05.963173,7,1,313.0,138.0,19.350567,27.333333,-14.333333,-13.000000
2025-09-02T18:22:06.826688,8,1,310.3333333333333,137.33333333333334,21.812331,30.666667,-17.000000,-13.666667
2025-09-02T18:22:07.686520,9,1,304.3333333333333,135.0,28.017851,39.000000,-23.000000,-16.000000
2025-09-02T18:22:08.546749,10,1,294.0,131.33333333333334,38.702570,53.000000,-33.333333,-19.666667
