timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.689407,1,1,323.85549362495163,215.25906372394925,25.039543903746463,28.596429901002367,3.855493624951616,-24.740936276050753
2025-09-10T16:29:59.689407,2,1,326.9172223527686,203.80224221535607,36.85275612099305,43.11498013741249,6.9172223527685635,-36.19775778464392
2025-09-10T16:30:00.689407,3,1,308.05054359954215,210.69601084147237,31.646694754263795,41.25344555898546,-11.949456400457839,-29.303989158527628
2025-09-10T16:30:01.689407,4,1,307.63183945645557,181.91156473540545,59.39055233553465,70.45659580813899,-12.368160543544446,-58.088435264594544
2025-09-10T16:30:02.689407,5,1,325.7674164728542,174.47310228292503,65.78022056207594,71.29431418992922,5.767416472854245,-65.52689771707499
2025-09-10T16:30:03.689407,6,1,312.99063601073203,153.69385033893997,86.59031500607526,93.31551365032803,-7.009363989267982,-86.30614966106005
2025-09-10T16:30:04.689407,7,1,326.77871065748405,148.12217395160874,92.12755200023678,98.65653670587531,6.778710657484059,-91.87782604839126
2025-09-10T16:30:05.689407,8,1,317.4070675931347,138.01371099645468,102.01924545487113,104.57922141041065,-2.5929324068653288,-101.98628900354532
2025-09-10T16:30:06.689407,9,1,319.2650876850309,87.07940066278542,152.9223652634356,153.65551165218372,-0.7349123149691051,-152.92059933721458
2025-09-10T16:30:07.689407,10,1,349.1579551465618,-72.09879101668037,313.4578786733593,341.2567461632422,29.1579551465618,-312.09879101668037
