timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.646946,1,1,319.47234394591266,221.21885395274086,18.7885568301531,19.308802101346462,-0.5276560540873179,-18.781146047259146
2025-09-10T16:29:59.646946,2,1,323.56045048021844,211.43075190261578,28.790254331491752,32.12969857760267,3.5604504802184485,-28.569248097384218
2025-09-10T16:30:00.646946,3,1,321.2171546052938,201.19746703837484,38.821618069977404,40.01968756691894,1.217154605293762,-38.802532961625175
2025-09-10T16:30:01.646946,4,1,316.9311704130139,183.48779136782397,56.595471899442195,59.58103821916211,-3.068829586986088,-56.51220863217602
2025-09-10T16:30:02.646946,5,1,324.288929803493,173.46692198982856,66.67117359374176,70.82200781366438,4.288929803492955,-66.53307801017144
2025-09-10T16:30:03.646946,6,1,322.1169940308691,153.62216786070118,86.40377045483385,88.49482617016788,2.1169940308690722,-86.37783213929882
2025-09-10T16:30:04.646946,7,1,307.0578170534623,153.21130060951083,87.74838141706287,99.73088233702684,-12.942182946537676,-86.78869939048917
2025-09-10T16:30:05.646946,8,1,312.28136629974773,134.43066781974477,105.85112754800369,113.28796588050751,-7.718633700252287,-105.56933218025523
2025-09-10T16:30:06.646946,9,1,319.87995250896313,128.70063929761722,111.29942544397619,111.41940819341963,-0.12004749103684702,-111.29936070238278
2025-09-10T16:30:07.646946,10,1,326.38584782253736,123.22382104722075,116.95065208550199,123.1620267753166,6.385847822537358,-116.77617895277925
