timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.632515,1,1,343.70683328438105,245.393431777285,24.312610939791384,29.10026506166604,23.706833284381023,5.393431777285016
2025-09-10T16:29:59.632515,2,1,352.2703935825875,250.25418121438997,33.860397728801885,42.52457479697746,32.270393582587495,10.254181214389968
2025-09-10T16:30:00.632515,3,1,381.7425181143859,279.79630328940425,73.45668314460924,101.53882140379017,61.74251811438591,39.79630328940424
2025-09-10T16:30:01.632515,4,1,397.15715164183763,240.75679193256812,77.16086302984647,77.91394357440574,77.15715164183763,0.7567919325681145
2025-09-10T16:30:02.632515,5,1,402.7715776317341,234.3688545752831,82.96290654527779,88.40272305645102,82.77157763173412,-5.631145424716894
2025-09-10T16:30:03.632515,6,1,423.44547459336087,239.70004255222463,103.44590948083034,103.74543204113623,103.44547459336087,-0.29995744777537087
2025-09-10T16:30:04.632515,7,1,440.11749539092,228.14691915894815,120.70090399169428,131.97057623197188,120.11749539092001,-11.853080841051849
2025-09-10T16:30:05.632515,8,1,472.31885052375935,221.12257305965258,153.48416684716213,171.19627746410677,152.31885052375935,-18.877426940347416
2025-09-10T16:30:06.632515,9,1,499.1980817622204,233.28945340359195,179.32368483522188,185.90862835862845,179.1980817622204,-6.710546596408039
2025-09-10T16:30:07.632515,10,1,553.3997079343976,270.6988571049617,235.4099477324885,264.09856503935924,233.3997079343976,30.69885710496166
