timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.709894,1,1,326.9016964230151,246.754376161884,9.65686340649419,13.656072584899121,6.901696423015111,6.754376161884012
2025-09-10T16:29:59.709894,2,1,325.2279207514258,256.3404316229669,17.15636502899275,21.568352374392717,5.2279207514258195,16.3404316229669
2025-09-10T16:30:00.709894,3,1,337.6323159070178,242.13715378703088,17.76136229443828,19.76946969404868,17.632315907017812,2.137153787030871
2025-09-10T16:30:01.709894,4,1,364.7013037688546,241.18914888156314,44.71711790464516,45.890452650417735,44.701303768854594,1.1891488815631421
2025-09-10T16:30:02.709894,5,1,339.9387680178879,232.65172577861657,21.24974362442516,27.287042239271333,19.9387680178879,-7.348274221383433
2025-09-10T16:30:03.709894,6,1,355.3281870280158,242.3824460365656,35.40842905020794,37.710633064581366,35.32818702801578,2.382446036565586
2025-09-10T16:30:04.709894,7,1,346.37643756440815,228.29102962626644,28.85855931612129,38.08540793814169,26.376437564408143,-11.708970373733557
2025-09-10T16:30:05.709894,8,1,395.80310685458255,253.5566659926946,77.00580628527139,89.35977284727717,75.80310685458255,13.556665992694613
2025-09-10T16:30:06.709894,9,1,377.52433855951523,242.6266710651337,57.584276739350855,60.15100962464896,57.52433855951525,2.6266710651337033
2025-09-10T16:30:07.709894,10,1,434.55979163580497,210.26239379146207,118.35654220470083,144.2973978443429,114.55979163580498,-29.737606208537922
