timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.623896,1,1,308.23263361458896,264.430079967581,27.11641050859984,36.19744635299202,-11.767366385411018,24.430079967581005
2025-09-10T16:29:59.623896,2,1,282.8285858472632,258.24528501793543,41.407782547487166,55.416699170672246,-37.17141415273684,18.24528501793541
2025-09-10T16:30:00.623896,3,1,257.3995436625069,233.7067967179245,62.9159879618202,68.89365961956858,-62.600456337493085,-6.293203282075494
2025-09-10T16:30:01.623896,4,1,233.9177141227684,252.17328888594133,86.9387652554947,98.25557476317294,-86.08228587723161,12.173288885941334
2025-09-10T16:30:02.623896,5,1,223.1854613750868,223.11862852194756,98.27530509815176,113.69591010296564,-96.81453862491321,-16.881371478052433
2025-09-10T16:30:03.623896,6,1,213.65276499331202,253.06458218515462,107.14671110790277,119.4118171918426,-106.34723500668797,13.064582185154634
2025-09-10T16:30:04.623896,7,1,191.46867253950035,257.7497357245776,129.75112815328634,146.28106318507724,-128.53132746049965,17.749735724577597
2025-09-10T16:30:05.623896,8,1,170.7227558572696,238.53417044287878,149.28444083406305,150.74307369985164,-149.2772441427304,-1.4658295571212303
2025-09-10T16:30:06.623896,9,1,148.12847560574244,232.872992021253,172.01922898424758,178.9985323730046,-171.87152439425756,-7.127007978747001
2025-09-10T16:30:07.623896,10,1,184.37193344604046,294.07997206876314,146.01238240684754,189.70803862272268,-135.62806655395954,54.079972068763134
