timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-02T18:34:25.346798,1,1,314.6666666666667,207.66666666666666,0.000000,0.000000,0.000000,0.000000
2025-09-02T18:34:26.207997,2,1,306.5,206.0,7.845735,9.333333,-7.666667,-1.666667
2025-09-02T18:34:27.069186,3,1,305.6666666666667,207.33333333333334,9.006171,9.666667,-9.0,-0.333333
2025-09-02T18:34:27.930961,4,1,304.3333333333333,208.0,10.374101,10.333333,-10.333333,0.333333
2025-09-02T18:34:28.791630,5,1,301.8333333333333,207.33333333333334,13.007935,13.333333,-12.833333,-0.333333
2025-09-02T18:34:29.654160,6,1,299.5,206.5,15.433097,15.666667,-15.166667,-1.166667
2025-09-02T18:34:30.515821,7,1,296.5,204.33333333333334,19.049889,21.5,-18.166667,-3.333333
2025-09-02T18:34:31.377430,8,1,293.5,202.83333333333334,22.360680,26.0,-21.166667,-4.833333
2025-09-02T18:34:32.239777,9,1,291.8333333333333,202.33333333333334,24.480847,28.5,-22.833333,-5.333333
2025-09-02T18:34:33.099901,10,1,290.5,202.0,26.156635,30.833333,-24.166667,-5.666667
