timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-02T18:33:58.172930,1,1,280.3333333333333,46.0,0.000000,0.000000,0.000000,0.000000
2025-09-02T18:33:59.034422,2,1,275.1666666666667,46.66666666666667,5.209500,5.833333,-5.166667,0.666667
2025-09-02T18:33:59.894871,3,1,270.8333333333333,45.16666666666667,10.699169,11.5,-10.666667,-0.833333
2025-09-02T18:34:00.759261,4,1,267.1666666666667,43.66666666666667,13.207742,15.333333,-13.0,-2.333333
2025-09-02T18:34:01.620033,5,1,264.8333333333333,42.5,14.916434,18.0,-14.5,-3.5
2025-09-02T18:34:02.483998,6,1,260.5,50.33333333333333,20.301204,24.166667,-19.833333,4.333333
2025-09-02T18:34:03.349700,7,1,258.8333333333333,49.166666666666664,21.731953,24.666667,-21.5,3.166667
2025-09-02T18:34:04.210629,8,1,260.5,47.166666666666664,19.867618,21.0,-19.833333,1.166667
2025-09-02T18:34:05.073522,9,1,260.8333333333333,45.833333333333336,19.500712,19.666667,-19.5,-0.166667
2025-09-02T18:34:05.933842,10,1,259.8333333333333,45.666666666666664,20.336066,20.666667,-20.333333,-0.333333
