timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.536717,1,1,318.79500046995815,233.38562153143252,6.723245227778775,7.81937799860934,-1.2049995300418712,-6.61437846856747
2025-09-10T16:29:59.536717,2,1,320.0294548872749,223.8599463532071,16.14008052370673,16.16950853406776,0.029454887274855714,-16.140053646792904
2025-09-10T16:30:00.536717,3,1,321.37572998636864,215.73315486438187,24.30581012497766,25.64257512198676,1.3757299863686416,-24.26684513561812
2025-09-10T16:30:01.536717,4,1,321.05565793440485,214.59379689599035,25.428125566715718,26.461861038414487,1.0556579344048325,-25.406203104009652
2025-09-10T16:30:02.536717,5,1,320.86087769482873,212.11749190002394,27.895794814822615,28.743385794804805,0.8608776948287442,-27.88250809997606
2025-09-10T16:30:03.536717,6,1,320.5270538933146,206.28526444552105,33.71885495260634,34.24178944779353,0.52705389331458,-33.71473555447895
2025-09-10T16:30:04.536717,7,1,320.77630098499213,202.46048304514557,37.547542881300544,38.315817939846596,0.7763009849921552,-37.539516954854435
2025-09-10T16:30:05.536717,8,1,320.11264644900984,190.91174362432574,49.088385624569064,49.20090282468409,0.11264644900983564,-49.088256375674256
2025-09-10T16:30:06.536717,9,1,322.3131961647018,196.9073415338043,43.15469951442809,45.405854630897515,2.313196164701801,-43.09265846619571
2025-09-10T16:30:07.536717,10,1,328.9899934189494,149.15866116530128,91.28509639011887,99.83133225364811,8.9899934189494,-90.84133883469872
