timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.655094,1,1,284.4218042354734,240.74011766712997,35.58589310415259,36.31831343165655,-35.57819576452658,0.7401176671299584
2025-09-10T16:29:59.655094,2,1,270.30535361852566,236.95764623818366,49.78768718661092,52.737000143290715,-49.694646381474364,-3.0423537618163534
2025-09-10T16:30:00.655094,3,1,236.98845173848952,242.9994745193302,83.06572092123918,86.01102278084068,-83.01154826151047,2.999474519330201
2025-09-10T16:30:01.655094,4,1,254.03660600573318,238.5235777727327,65.97991489715673,67.43981622153414,-65.96339399426682,-1.4764222272673178
2025-09-10T16:30:02.655094,5,1,216.69371908508646,245.54043854016763,103.45474438462648,108.84671945508116,-103.30628091491353,5.540438540167623
2025-09-10T16:30:03.655094,6,1,243.63966925622466,240.1129652671611,76.36041430250589,76.47329601093642,-76.36033074377534,0.11296526716108779
2025-09-10T16:30:04.655094,7,1,193.36253461769584,242.36706732598668,126.65958568612183,129.00453270829084,-126.63746538230416,2.3670673259866852
2025-09-10T16:30:05.655094,8,1,183.2726367449571,242.51972480044725,136.75057906914486,139.24708805549014,-136.7273632550429,2.5197248004472605
2025-09-10T16:30:06.655094,9,1,144.9712629493203,237.90859428269485,175.04123163252237,177.12014276798485,-175.0287370506797,-2.0914057173051464
2025-09-10T16:30:07.655094,10,1,66.65949577301038,241.96114238991993,253.34809484473905,255.30164661690958,-253.34050422698962,1.9611423899199345
