timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.670300,1,1,349.49108713575373,243.83308632808516,29.739145435724474,33.32417346383888,29.49108713575372,3.8330863280851615
2025-09-10T16:29:59.670300,2,1,370.9954902130786,240.94061190285376,51.00416426943968,51.936102115932364,50.99549021307862,0.9406119028537516
2025-09-10T16:30:00.670300,3,1,369.59197704226233,236.54537642420533,49.71215757750524,53.04660061805701,49.59197704226234,-3.454623575794672
2025-09-10T16:30:01.670300,4,1,413.6334171501686,240.73552868288863,93.63630604450837,94.3689458330572,93.63341715016858,0.7355286828886144
2025-09-10T16:30:02.670300,5,1,433.5528819212797,238.19654089945263,113.56720238411899,115.3563410218271,113.55288192127972,-1.8034591005473841
2025-09-10T16:30:03.670300,6,1,441.4377986599968,240.76978668202406,121.44023845053069,122.20758534202092,121.43779865999684,0.7697866820240716
2025-09-10T16:30:04.670300,7,1,444.0706511592774,241.53748763853645,124.080177092579,125.60813879781391,124.07065115927745,1.537487638536456
2025-09-10T16:30:05.670300,8,1,469.21907170896156,240.5276580442137,149.2200046397796,149.7467297531753,149.2190717089616,0.5276580442136899
2025-09-10T16:30:06.670300,9,1,484.4339638058209,240.89143779037784,164.4363801420724,165.3254015961988,164.43396380582092,0.8914377903778421
2025-09-10T16:30:07.670300,10,1,511.1490498965246,238.45516214326744,191.15529236813626,192.69388775325714,191.1490498965246,-1.5448378567325682
