timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.676009,1,1,342.22368534484514,238.47877438782388,22.27568893816362,23.744910957021258,22.223685344845133,-1.5212256121761258
2025-09-10T16:29:59.676009,2,1,351.80660527589066,241.47554793655922,31.840813131724516,33.282153212449884,31.806605275890668,1.475547936559216
2025-09-10T16:30:00.676009,3,1,365.877731385675,239.93408260330298,45.87777874090394,45.943648782372044,45.87773138567501,-0.06591739669702719
2025-09-10T16:30:01.676009,4,1,379.77207091378546,237.80403325953014,59.812396133643134,61.96803765425531,59.77207091378546,-2.195966740469843
2025-09-10T16:30:02.676009,5,1,393.2417359411704,240.95062468308066,73.24790489129512,74.1923606242511,73.24173594117042,0.9506246830806706
2025-09-10T16:30:03.676009,6,1,425.12417239477014,244.13802122832848,105.20558369863953,109.26219362309861,105.12417239477013,4.138021228328483
2025-09-10T16:30:04.676009,7,1,436.3783336790677,245.0436920477349,116.48757607311093,121.42202572680259,116.3783336790677,5.043692047734893
2025-09-10T16:30:05.676009,8,1,461.87551428217836,239.5254447895628,141.87630794280045,142.35006949261555,141.87551428217836,-0.4745552104371805
2025-09-10T16:30:06.676009,9,1,509.4296156266028,239.39616799913455,189.43057802141595,190.03344762746826,189.4296156266028,-0.6038320008654556
2025-09-10T16:30:07.676009,10,1,604.4659182541554,230.89247414429244,284.61167522677664,293.5734441098629,284.4659182541554,-9.107525855707577
