timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.602986,1,1,313.6672090859824,193.51019172315304,46.91914869622692,52.82259919086459,-6.332790914017618,-46.489808276846965
2025-09-10T16:29:59.602986,2,1,322.26746464674187,165.51189106575123,74.52261246443749,76.75557358099066,2.2674646467418924,-74.48810893424876
2025-09-10T16:30:00.602986,3,1,319.48886347427947,78.031309555018,161.96949695856418,162.47982697070253,-0.511136525720531,-161.968690444982
2025-09-10T16:30:01.602986,4,1,312.88233655532827,71.46658381605104,168.68364918848468,175.6510796286207,-7.117663444671742,-168.53341618394896
2025-09-10T16:30:02.602986,5,1,317.49745735301565,80.28711322174905,159.7324917565064,162.2154294252353,-2.5025426469843377,-159.71288677825095
2025-09-10T16:30:03.602986,6,1,322.1034876574184,-0.828113379941442,240.83729954985552,242.93160103735983,2.103487657418399,-240.82811337994144
2025-09-10T16:30:04.602986,7,1,321.96472178060077,-60.80475945682218,300.81117572914707,302.7694812374229,1.9647217806007413,-300.8047594568222
2025-09-10T16:30:05.602986,8,1,321.62877755149754,-92.87643143300085,332.8804162456566,334.5052089844984,1.6287775514975502,-332.87643143300085
2025-09-10T16:30:06.602986,9,1,317.1528528790289,-97.97362095525847,337.9856131676868,340.82076807622957,-2.8471471209711003,-337.97362095525847
2025-09-10T16:30:07.602986,10,1,304.4148904577123,-413.7378582178949,653.9236063232199,669.3229677601826,-15.585109542287695,-653.7378582178949
