timestamp,cycle,single_module_detected,centroid_x,centroid_y,euclidean_from_start,manhattan_from_start,x_disp_from_start,y_disp_from_start
2025-09-10T16:29:58.590224,1,1,322.68913127065866,235.40657832145394,5.322682566880276,7.282552949204721,2.6891312706586503,-4.593421678546071
2025-09-10T16:29:59.590224,2,1,336.69870884248235,239.7055282830353,16.701305056734064,16.99318055944707,16.69870884248236,-0.29447171696470636
2025-09-10T16:30:00.590224,3,1,344.0539976002921,241.8100597084101,24.122004823456727,25.864057308702247,24.053997600292135,1.810059708410113
2025-09-10T16:30:01.590224,4,1,341.82738599818265,244.83692599710471,22.356892284374567,26.664311995287353,21.827385998182642,4.836925997104708
2025-09-10T16:30:02.590224,5,1,364.0609349235193,242.96976300563256,44.160904413793716,47.03069792915184,44.060934923519284,2.969763005632556
2025-09-10T16:30:03.590224,6,1,367.2430765284435,240.6740774258466,47.24788524630926,47.917153954290136,47.24307652844353,0.6740774258466035
2025-09-10T16:30:04.590224,7,1,378.23450927859756,242.75031268683114,58.299419300662095,60.984821965428715,58.234509278597585,2.7503126868311245
2025-09-10T16:30:05.590224,8,1,393.58802337739644,243.99290630335054,73.6962718550917,77.58092968074696,73.58802337739642,3.992906303350537
2025-09-10T16:30:06.590224,9,1,393.2738343189359,241.22332337966287,73.28404543889549,74.49715769859877,73.2738343189359,1.2233233796628595
2025-09-10T16:30:07.590224,10,1,399.2068144003285,246.3741325524178,79.46287820890882,85.58094695274627,79.20681440032848,6.374132552417789
